AttemptID,ShipmentID,CourierID,AttemptTime,IsSuccessful,FailureReasonID
816,795,551,2025-05-03,0,19
815,795,551,2025-05-04,0,14
817,796,1383,2025-08-19,1,
819,797,1779,2025-07-22,0,1
818,797,1779,2025-07-23,0,9
820,798,1297,2025-10-25,1,
821,799,1305,2026-02-20,1,
822,800,1328,2025-12-15,1,
824,801,290,2025-12-07,0,1
823,801,290,2025-12-08,0,20
825,802,209,2025-10-02,1,
826,803,2635,2025-12-15,1,
827,804,2052,2025-08-21,1,
828,805,340,2025-05-24,0,2
829,806,2433,2025-11-06,0,4
831,807,748,2025-12-30,0,6
830,807,748,2025-12-31,0,13
832,808,2428,2025-12-15,0,16
833,809,342,2025-03-05,1,
834,810,1825,2025-03-04,1,
835,811,556,2025-11-17,1,
836,812,265,2025-07-06,1,
837,814,525,2025-12-18,1,
838,815,2071,2025-06-25,1,
839,816,1004,2025-04-14,1,
840,818,2129,2026-01-30,1,
841,819,1132,2025-12-15,1,
842,820,1482,2025-11-10,1,
843,821,1398,2025-06-04,1,
844,822,1595,2025-06-12,1,
845,824,48,2025-10-08,1,
846,825,1968,2025-08-10,1,
847,826,1462,2025-10-04,1,
848,827,373,2025-12-09,1,
849,828,1930,2025-12-18,1,
851,829,602,2025-12-20,0,4
850,829,602,2025-12-21,0,4
852,830,595,2025-09-26,1,
853,831,829,2026-02-24,1,
854,832,875,2025-07-09,1,
855,833,2941,2026-01-11,1,
857,834,111,2026-03-01,0,1
856,834,111,2026-03-02,0,4
858,835,1556,2025-04-13,1,
859,836,1875,2026-01-19,1,
860,837,1670,2025-05-05,1,
861,838,1064,2025-06-19,1,
862,839,1935,2025-09-06,1,
863,840,1550,2025-03-15,1,
864,841,2460,2025-09-06,0,19
865,842,230,2025-07-29,1,
866,843,1107,2025-08-18,1,
868,844,1115,2025-06-15,0,1
867,844,1115,2025-06-16,0,1
869,845,1512,2025-12-29,1,
870,847,2209,2025-06-07,1,
871,848,400,2025-07-14,1,
872,849,1976,2025-06-13,1,
873,850,2328,2025-11-25,1,
874,851,675,2025-09-10,1,
875,852,2383,2025-06-16,0,19
877,853,1226,2025-09-02,0,3
876,853,1226,2025-09-03,0,1
104899,853,2975,2025-09-04,0,4
878,854,2661,2025-08-24,1,
879,855,2325,2025-07-06,1,
880,856,2570,2025-09-18,1,
881,857,2498,2025-08-12,1,
882,859,2747,2025-08-09,1,
883,861,1270,2025-12-28,1,
884,864,842,2026-01-03,1,
885,866,2210,2025-04-02,1,
887,867,399,2025-09-06,0,1
886,867,399,2025-09-07,0,15
888,868,1800,2025-07-11,1,
889,869,615,2025-11-28,0,4
890,870,325,2025-03-12,1,
891,871,1506,2025-12-22,1,
892,872,585,2026-01-04,1,
893,873,2052,2025-06-22,1,
894,874,226,2026-01-10,0,2
895,875,386,2025-09-02,1,
896,876,828,2025-09-24,1,
898,877,2895,2025-08-04,0,13
897,877,2895,2025-08-05,0,2
899,878,2442,2025-07-01,1,
900,879,808,2026-02-25,1,
901,880,1516,2026-02-11,1,
902,881,966,2025-11-19,1,
903,882,773,2025-11-09,1,
904,883,1187,2025-07-11,0,2
905,884,2330,2025-06-08,1,
906,885,141,2025-11-19,1,
907,886,2996,2025-11-03,1,
908,887,2297,2026-02-19,1,
909,888,401,2025-12-17,1,
910,889,2452,2025-09-06,1,
911,890,2051,2025-12-29,1,
912,891,1591,2025-09-10,0,1
913,892,2625,2025-10-27,1,
914,893,2087,2025-03-29,1,
916,894,2118,2025-03-16,0,12
915,894,2118,2025-03-17,0,16
917,895,802,2025-06-11,0,3
918,896,1250,2025-03-07,0,10
919,898,637,2025-06-16,1,
920,899,188,2025-07-23,1,
921,900,808,2025-09-20,1,
922,901,80,2025-06-20,1,
923,902,775,2025-07-14,1,
924,904,2148,2025-04-15,1,
926,905,1784,2026-01-15,0,13
925,905,1784,2026-01-16,0,2
928,906,1600,2025-03-30,0,6
927,906,1600,2025-03-31,0,2
929,907,194,2025-03-05,1,
930,908,1118,2026-01-07,1,
931,909,1642,2025-08-25,1,
932,910,723,2026-01-13,1,
933,911,2381,2025-07-15,1,
934,912,815,2025-04-09,1,
935,913,2072,2025-05-22,1,
937,914,1626,2025-12-17,0,3
936,914,1626,2025-12-18,0,1
938,915,503,2025-07-29,1,
939,916,601,2026-01-20,1,
940,917,114,2025-03-12,1,
941,918,652,2025-05-07,1,
942,919,2979,2025-07-12,1,
943,920,1904,2026-02-05,1,
944,921,2403,2026-02-24,1,
945,922,473,2025-10-07,1,
946,923,471,2025-06-07,0,2
947,924,853,2026-02-10,1,
948,925,988,2025-03-22,1,
949,926,2070,2025-12-18,0,1
950,927,2109,2025-08-01,1,
951,928,1446,2025-08-13,1,
952,929,424,2025-12-28,1,
953,930,2936,2025-10-04,0,1
954,931,2458,2025-10-12,1,
956,932,2445,2026-02-17,0,15
955,932,2445,2026-02-18,0,2
957,933,1688,2025-05-15,1,
958,935,2307,2025-09-20,1,
959,937,1834,2025-06-22,1,
960,939,2132,2025-06-05,1,
961,940,1393,2025-05-04,1,
963,941,269,2025-10-06,0,19
962,941,269,2025-10-07,0,12
964,942,1518,2025-09-25,1,
965,943,2832,2025-03-22,1,
966,944,2486,2025-10-02,1,
967,945,1694,2025-05-10,1,
968,946,2454,2025-08-24,1,
969,947,162,2025-03-15,1,
970,948,2893,2025-03-14,1,
971,950,2077,2025-12-21,1,
972,951,2793,2025-03-21,1,
974,952,2386,2025-12-06,0,19
973,952,2386,2025-12-07,0,19
975,953,1017,2026-03-03,1,
976,954,1963,2025-07-09,0,12
978,955,1526,2025-09-04,0,19
977,955,1526,2025-09-05,0,14
979,956,1775,2025-11-18,0,19
980,957,2356,2025-08-18,1,
981,958,78,2025-11-13,1,
982,959,2717,2025-12-11,1,
983,960,1380,2025-04-24,1,
984,961,1139,2025-05-07,1,
985,962,48,2026-01-05,1,
986,963,343,2025-06-06,0,19
987,964,2578,2026-01-17,1,
988,965,2265,2026-01-30,1,
989,967,1854,2025-11-02,1,
990,969,1799,2025-11-05,1,
991,970,654,2025-11-18,1,
992,971,998,2025-03-15,1,
993,972,1650,2025-04-28,1,
994,973,1378,2026-02-24,1,
995,974,1154,2025-12-19,1,
996,975,842,2025-06-27,1,
997,976,2095,2025-04-28,0,1
998,977,169,2025-08-23,1,
999,978,1312,2025-06-18,0,6
1000,979,1836,2025-08-07,1,
1001,980,2919,2025-04-16,1,
1002,981,98,2025-05-18,1,
1003,982,2355,2025-12-14,1,
1004,984,786,2025-04-07,1,
1005,985,484,2025-04-22,1,
1006,986,854,2025-04-15,1,
1007,987,1801,2025-11-14,1,
1009,988,2517,2026-01-25,0,1
1008,988,2517,2026-01-26,0,1
1010,989,2739,2025-06-27,1,
1012,990,2242,2025-04-11,0,5
1011,990,2242,2025-04-12,0,6
1014,991,2613,2025-06-07,0,10
1013,991,2613,2025-06-08,0,13
1015,992,587,2026-01-13,1,
1016,993,2979,2025-10-04,0,9
1017,994,284,2026-01-29,1,
1018,995,1454,2025-12-15,1,
1019,996,498,2026-03-08,1,
1020,997,2184,2025-04-18,1,
1021,998,2876,2025-11-12,1,
1022,999,2618,2025-08-14,1,
1023,1000,110,2025-10-11,0,16
1024,1001,735,2025-10-08,1,
1025,1002,2301,2025-04-25,1,
1027,1003,467,2025-04-03,0,8
1026,1003,467,2025-04-04,0,19
1028,1004,988,2025-12-27,1,
1029,1006,1410,2025-10-23,1,
1030,1007,34,2026-02-09,1,
1031,1008,1755,2026-02-27,1,
1032,1009,740,2025-12-24,1,
1033,1010,1944,2025-07-01,1,
1034,1012,74,2025-08-10,1,
1035,1013,2846,2025-05-12,1,
1036,1014,541,2025-11-14,1,
1037,1015,1010,2025-12-26,1,
1038,1018,1341,2025-04-28,1,
1039,1019,1304,2025-09-13,0,6
1041,1020,588,2026-02-26,0,11
1040,1020,588,2026-02-27,0,19
1042,1021,217,2025-04-09,0,2
1043,1022,2769,2025-06-09,1,
1044,1023,1171,2026-02-13,1,
1045,1024,2311,2026-01-19,1,
1046,1025,2659,2025-06-21,1,
1047,1026,2667,2025-12-19,0,17
1048,1027,764,2025-06-20,0,10
1049,1028,1799,2025-03-16,1,
1050,1030,1133,2025-09-04,1,
1051,1031,118,2025-11-20,1,
1052,1032,1098,2025-12-18,0,8
1053,1033,461,2025-05-25,0,10
1054,1034,864,2025-09-22,1,
1055,1035,1500,2025-05-19,1,
1056,1036,16,2025-07-11,0,1
1057,1037,1814,2025-05-17,1,
1059,1039,32,2025-12-29,0,20
1058,1039,32,2025-12-30,0,2
1060,1040,1531,2025-06-12,1,
1061,1041,1435,2026-02-20,1,
1062,1042,1928,2025-03-27,1,
1064,1043,2803,2026-01-27,0,3
1063,1043,2803,2026-01-28,0,6
1065,1044,2190,2025-05-09,0,3
1067,1045,1758,2025-03-26,0,3
1066,1045,1758,2025-03-27,0,8
1068,1046,167,2025-04-30,1,
1069,1047,1430,2026-01-07,1,
1070,1048,782,2025-07-11,1,
1071,1049,2295,2025-07-29,1,
1072,1051,2669,2025-03-09,0,2
1074,1052,15,2025-09-19,0,5
1073,1052,15,2025-09-20,0,2
1075,1053,549,2026-02-01,1,
1076,1054,758,2026-01-03,1,
1077,1055,2999,2025-08-02,1,
1079,1056,1974,2025-12-26,0,7
1078,1056,1974,2025-12-27,0,9
1080,1057,1622,2025-09-12,1,
1081,1059,1129,2025-09-18,1,
1082,1060,506,2026-02-12,1,
1083,1061,362,2025-08-01,0,6
1084,1062,557,2025-09-26,1,
1085,1063,1414,2025-12-24,1,
1086,1064,186,2025-03-18,1,
1087,1065,2564,2025-04-11,1,
1088,1066,2947,2025-10-19,1,
1089,1067,2449,2025-04-14,1,
1090,1068,261,2025-09-17,1,
1092,1069,2248,2025-12-27,0,2
1091,1069,2248,2025-12-28,0,19
1093,1070,2192,2025-08-02,1,
1094,1071,1879,2026-01-16,1,
1095,1072,1545,2025-07-16,1,
1096,1073,2361,2026-02-26,1,
1097,1074,2987,2025-12-16,0,2
1098,1075,67,2025-11-17,1,
1099,1076,1868,2025-08-24,1,
1100,1077,301,2025-09-08,1,
1101,1078,639,2025-05-21,1,
1102,1079,2830,2025-10-11,1,
1103,1080,48,2026-02-04,0,1
1104,1081,1193,2025-06-22,1,
1105,1082,2215,2025-06-21,1,
1106,1083,1346,2025-06-30,1,
1107,1084,1190,2025-04-27,1,
1108,1085,549,2025-03-13,1,
1109,1086,2657,2025-12-26,1,
1110,1087,921,2026-01-04,1,
1111,1088,2439,2026-02-17,0,3
1112,1089,1341,2025-03-23,1,
1113,1090,877,2026-01-16,1,
1114,1091,1666,2025-10-10,1,
1115,1092,44,2025-05-19,1,
1116,1093,377,2025-11-24,1,
1117,1094,759,2025-04-22,1,
1118,1095,1560,2026-03-04,1,
1119,1096,2393,2025-11-10,1,
1120,1097,2778,2025-03-22,1,
1121,1098,757,2026-02-20,1,
1122,1099,150,2025-07-15,1,
1123,1100,2237,2026-02-13,1,
1124,1101,1523,2025-12-02,1,
1125,1102,2181,2025-07-01,1,
1127,1103,252,2025-12-15,0,6
1126,1103,252,2025-12-16,0,1
1128,1104,2682,2025-05-18,1,
1129,1105,297,2025-11-06,0,13
1130,1106,602,2025-05-18,1,
1131,1107,216,2025-11-16,1,
1132,1108,2216,2025-09-06,1,
1133,1109,1654,2025-11-22,1,
1134,1110,261,2026-01-10,1,
1135,1111,319,2025-07-21,1,
1136,1112,497,2026-01-18,1,
1137,1113,1744,2025-08-03,1,
1138,1114,2776,2025-09-13,1,
1139,1115,1980,2026-02-12,1,
1140,1116,2872,2025-07-10,1,
1141,1117,2831,2025-04-23,1,
1142,1118,966,2025-05-11,1,
1143,1119,1229,2026-01-31,0,19
1144,1120,139,2026-01-01,0,18
1145,1121,2109,2025-06-10,1,
1146,1122,2285,2025-03-15,1,
1147,1123,2813,2025-12-08,1,
1148,1124,2289,2026-01-17,1,
1149,1125,1589,2025-08-14,1,
1150,1126,1249,2025-04-10,1,
1151,1127,1886,2025-04-01,1,
1152,1128,2004,2025-09-06,1,
1153,1129,1942,2025-07-14,1,
1154,1130,571,2025-06-03,1,
1155,1132,163,2025-09-21,0,1
1156,1133,921,2025-09-29,1,
1157,1134,1627,2025-03-14,0,2
1158,1135,2743,2025-06-27,1,
1159,1136,548,2025-06-16,1,
1160,1137,1506,2025-07-19,1,
1161,1138,512,2025-03-18,0,16
1162,1139,49,2025-10-30,1,
1163,1140,1743,2025-10-21,1,
1164,1141,718,2025-09-10,1,
1165,1142,2878,2025-08-31,1,
1166,1143,2393,2025-04-12,1,
1167,1144,1506,2025-04-25,1,
1168,1145,321,2025-06-15,0,2
1169,1146,2506,2025-10-28,1,
1170,1147,2532,2025-03-25,1,
1171,1148,2243,2025-08-04,1,
1172,1149,2133,2026-01-17,0,10
1173,1150,827,2025-09-07,1,
1174,1151,2981,2025-08-02,1,
1175,1152,1619,2025-05-12,1,
1176,1153,1226,2025-07-27,1,
1177,1154,1684,2025-06-13,0,1
1178,1155,592,2025-05-13,0,13
1179,1156,2081,2025-11-25,1,
1180,1157,658,2026-01-21,0,6
1181,1158,1892,2025-11-08,1,
1182,1159,1329,2025-12-13,1,
1183,1160,2409,2025-04-24,1,
1185,1161,1917,2026-02-18,0,2
1184,1161,1917,2026-02-19,0,10
1186,1162,1187,2025-08-12,1,
1187,1163,1640,2025-06-17,1,
1188,1164,2686,2025-10-13,1,
1189,1165,2036,2025-12-17,1,
1190,1166,2461,2025-08-18,0,2
1191,1167,403,2025-05-19,1,
1192,1168,2342,2025-06-08,1,
1193,1169,1960,2025-09-18,1,
1195,1170,1744,2026-02-18,0,1
1194,1170,1744,2026-02-19,0,2
1196,1171,308,2025-08-16,1,
1197,1172,2637,2025-10-03,0,15
1198,1173,1155,2025-03-03,1,
1199,1174,2228,2025-12-30,0,3
1200,1175,2098,2025-12-07,1,
1202,1176,998,2025-07-18,0,6
1201,1176,998,2025-07-19,0,2
1203,1177,1741,2025-03-05,0,16
1204,1178,614,2026-01-23,1,
1205,1179,1559,2025-05-08,1,
1206,1180,2391,2025-03-21,0,8
1207,1181,301,2026-03-12,1,
1208,1182,54,2025-04-29,1,
1209,1183,991,2025-03-07,1,
1210,1184,2938,2025-10-02,1,
1212,1185,1263,2025-10-06,0,13
1211,1185,1263,2025-10-07,0,2
1213,1186,1685,2026-02-27,1,
1215,1187,2930,2026-02-24,0,8
1214,1187,2930,2026-02-25,0,1
1216,1188,1334,2025-06-26,1,
1217,1189,2389,2025-10-19,1,
1218,1191,573,2025-05-24,1,
1219,1192,1972,2026-01-25,1,
1220,1193,2013,2025-04-09,1,
1221,1194,2822,2025-12-05,1,
1222,1195,1204,2025-12-28,1,
1224,1196,2768,2025-06-29,0,1
1223,1196,2768,2025-06-30,0,1
1225,1197,1892,2025-07-21,0,1
1226,1199,1606,2026-02-16,1,
1227,1200,1697,2025-08-08,1,
1229,1201,2045,2026-02-03,0,7
1228,1201,2045,2026-02-04,0,2
1230,1202,1626,2025-03-24,1,
1231,1203,696,2025-03-21,1,
1232,1204,1082,2026-02-25,1,
1233,1205,1326,2025-05-28,1,
1234,1206,866,2025-05-13,1,
1235,1207,298,2026-02-02,1,
1236,1208,1123,2025-09-26,1,
1237,1209,1173,2025-08-25,1,
1238,1211,1885,2026-02-06,1,
1239,1212,1438,2025-09-14,1,
1240,1213,2006,2025-05-16,1,
1241,1214,2103,2025-12-07,1,
1242,1215,1798,2025-04-13,0,3
1243,1216,506,2025-03-27,1,
1244,1218,2236,2025-11-16,1,
1245,1219,1479,2025-07-12,1,
1246,1220,1313,2025-07-27,1,
1247,1221,576,2025-06-13,0,8
1248,1222,1396,2025-09-10,1,
1249,1223,1250,2025-10-10,1,
1250,1224,1428,2026-01-25,0,13
1251,1226,2740,2025-09-09,1,
1253,1227,2534,2025-08-09,0,19
1252,1227,2534,2025-08-10,0,4
1254,1228,787,2025-07-22,1,
1255,1229,318,2025-08-20,1,
1256,1230,1046,2025-04-19,1,
1257,1231,2115,2025-04-11,1,
1258,1232,1565,2025-03-23,1,
1259,1233,2836,2025-09-12,1,
1260,1234,1372,2025-03-15,1,
1261,1235,1266,2025-04-07,0,7
1262,1237,507,2025-10-21,1,
1263,1238,2616,2025-09-06,1,
1265,1239,2195,2026-01-12,0,5
1264,1239,2195,2026-01-13,0,1
1266,1240,773,2025-11-15,1,
1267,1241,268,2025-12-12,1,
1268,1242,363,2025-07-10,1,
1269,1243,2210,2025-09-22,1,
1270,1244,1889,2025-12-10,1,
1271,1245,148,2025-09-21,1,
1272,1246,829,2025-09-12,1,
1273,1247,1683,2026-01-08,1,
1274,1248,814,2025-05-18,1,
1275,1249,681,2026-02-01,1,
1277,1251,1697,2025-04-04,0,11
1276,1251,1697,2025-04-05,0,6
1279,1252,1336,2026-02-28,0,8
1278,1252,1336,2026-03-01,0,12
1280,1253,2319,2025-05-16,1,
1281,1254,184,2025-04-01,1,
1282,1255,1058,2026-01-03,1,
1283,1256,2138,2025-07-04,1,
1284,1257,1579,2025-05-13,1,
1286,1258,2718,2026-02-10,0,10
1285,1258,2718,2026-02-11,0,5
1287,1259,2640,2025-11-04,0,8
1288,1260,1992,2025-07-02,1,
104917,1260,548,2025-07-02,1,
1290,1261,2721,2025-06-15,0,1
1289,1261,2721,2025-06-16,0,17
1291,1262,126,2025-03-24,0,2
1292,1263,762,2025-08-14,1,
1293,1264,984,2025-06-19,1,
1294,1265,837,2025-11-02,1,
1295,1266,1471,2026-02-26,1,
1296,1267,1427,2025-12-18,1,
1297,1268,2892,2025-12-07,1,
1298,1269,687,2025-04-09,1,
1299,1270,1518,2026-02-18,1,
1300,1271,354,2025-10-23,1,
1301,1272,2176,2025-12-06,0,6
1302,1273,2132,2025-08-02,1,
1303,1274,2518,2025-03-12,1,
1304,1275,2171,2025-06-03,1,
1305,1276,60,2026-02-26,1,
1307,1277,606,2025-07-26,0,2
1306,1277,606,2025-07-27,0,18
1308,1278,1601,2026-02-13,0,2
1309,1279,2395,2025-08-18,1,
1310,1280,1405,2025-06-24,1,
1311,1281,695,2025-10-26,1,
1312,1282,2873,2025-05-09,1,
1313,1284,859,2025-05-28,0,1
1314,1285,334,2025-03-18,1,
1315,1286,1651,2025-05-21,1,
1316,1287,2144,2025-05-13,1,
1317,1288,2380,2025-07-06,1,
1318,1289,759,2025-11-18,1,
1319,1290,2197,2025-12-06,0,3
1320,1291,1375,2025-06-29,1,
1321,1292,2234,2025-05-24,1,
1322,1293,1001,2025-10-31,1,
1323,1294,49,2025-11-08,1,
1324,1295,1181,2025-10-07,1,
1325,1296,2367,2025-10-23,0,2
1326,1297,2761,2025-07-25,1,
1327,1298,2782,2025-11-04,1,
1328,1299,1488,2025-04-27,0,1
1329,1300,223,2025-11-26,1,
1330,1301,150,2025-03-13,1,
1331,1302,2281,2025-07-06,1,
1332,1303,2277,2026-01-29,1,
1333,1305,955,2025-12-03,1,
1334,1306,1223,2026-02-10,1,
1335,1307,1690,2025-10-23,1,
1336,1308,226,2025-09-02,1,
1337,1309,823,2025-08-21,1,
1338,1310,282,2025-11-26,1,
1339,1311,1024,2025-09-05,1,
1340,1312,2900,2025-11-15,1,
1341,1313,588,2025-09-08,1,
1342,1314,2945,2025-10-10,1,
1343,1315,1164,2025-10-20,1,
1344,1316,448,2025-06-12,1,
1345,1317,2098,2025-10-17,1,
1347,1318,1216,2025-08-29,0,6
1346,1318,1216,2025-08-30,0,1
1348,1319,624,2025-11-10,1,
1349,1320,2482,2025-11-26,1,
1350,1321,62,2025-05-18,1,
1351,1322,1821,2025-05-22,1,
1352,1323,2102,2026-02-21,0,15
1353,1324,2448,2025-07-26,1,
1354,1325,1844,2025-09-27,1,
1355,1326,798,2025-03-09,1,
1356,1327,2777,2026-01-24,1,
1357,1328,2794,2025-12-03,1,
1358,1329,1940,2025-11-26,1,
1359,1330,2643,2026-01-04,1,
1360,1331,1580,2025-10-25,1,
1361,1332,1298,2025-08-09,1,
1362,1333,370,2025-12-29,1,
1363,1334,582,2026-03-02,1,
1364,1335,1491,2025-07-27,1,
1365,1336,1818,2025-03-17,1,
1366,1337,1246,2026-02-17,1,
1367,1338,1344,2025-07-25,1,
1369,1340,2810,2025-05-21,0,8
1368,1340,2810,2025-05-22,0,6
1370,1341,468,2025-12-28,1,
1371,1342,2821,2026-01-29,1,
1372,1343,2657,2025-08-05,1,
1373,1344,1443,2025-10-23,0,15
1374,1345,1532,2025-08-18,0,8
1375,1346,989,2025-10-29,0,18
1376,1347,1673,2025-11-03,1,
1377,1348,2046,2025-08-15,1,
1378,1349,2709,2026-03-06,1,
1379,1350,2884,2025-06-23,1,
1380,1351,2028,2025-03-16,1,
1381,1352,730,2025-09-17,1,
1382,1353,2180,2025-03-29,1,
1383,1354,1448,2025-03-13,1,
1384,1355,1584,2025-07-24,1,
1385,1356,2920,2025-06-19,1,
1386,1357,1199,2025-07-23,1,
1387,1358,2703,2025-03-20,1,
1388,1359,1162,2025-12-14,1,
1389,1360,946,2025-04-07,1,
1390,1361,2368,2025-03-13,1,
1391,1362,784,2025-10-16,1,
1392,1363,1370,2025-10-19,1,
1393,1364,932,2025-04-11,1,
1394,1365,2420,2025-08-02,1,
1395,1366,1431,2025-10-15,1,
1396,1367,2732,2025-05-15,1,
1397,1368,360,2026-01-10,1,
1398,1369,640,2025-06-05,1,
1400,1370,1216,2025-07-20,0,15
1399,1370,1216,2025-07-21,0,1
1401,1371,2732,2025-11-29,1,
1402,1372,533,2025-06-07,1,
1403,1373,2040,2025-08-11,1,
1404,1374,2511,2025-08-03,1,
1405,1375,1528,2025-10-03,1,
1406,1376,644,2026-01-12,1,
1407,1377,2750,2025-09-07,1,
1408,1378,1792,2025-07-24,0,4
1409,1379,960,2025-07-06,0,17
1410,1380,1440,2025-10-21,1,
1411,1381,2639,2025-10-10,1,
1412,1382,182,2026-01-23,1,
1413,1383,1312,2025-12-26,1,
1414,1384,2348,2025-08-15,1,
1415,1385,1378,2025-06-08,1,
1416,1386,1876,2025-11-24,1,
1417,1387,2213,2025-05-30,1,
1418,1388,2901,2025-07-08,1,
1419,1389,2803,2025-07-24,1,
1420,1390,737,2025-11-25,1,
1421,1391,1326,2025-03-14,1,
1422,1392,322,2025-06-17,1,
1423,1393,2012,2025-12-29,1,
1424,1394,1009,2025-06-12,1,
1425,1395,2671,2025-07-16,1,
1426,1396,109,2025-12-13,1,
1427,1397,1493,2025-06-16,1,
1428,1398,1374,2025-08-05,1,
1429,1399,2994,2025-10-15,1,
1430,1400,2950,2025-04-22,1,
1431,1401,2186,2025-12-31,1,
1432,1402,1289,2025-12-29,1,
1433,1403,1401,2026-01-07,1,
1434,1404,915,2026-01-20,1,
1435,1405,2221,2026-03-07,1,
1436,1406,2377,2025-06-02,0,1
1437,1407,1409,2025-03-14,1,
1438,1408,1249,2026-01-06,1,
1439,1409,1204,2025-08-31,0,1
1440,1410,2341,2025-11-07,1,
1442,1411,2864,2025-09-03,0,6
1441,1411,2864,2025-09-04,0,4
1444,1412,2619,2025-03-30,0,9
1443,1412,2619,2025-03-31,0,12
1445,1413,498,2025-10-25,1,
1446,1414,1276,2025-10-11,1,
1447,1415,38,2026-01-18,1,
1448,1416,646,2025-06-17,1,
1449,1417,2861,2025-08-04,1,
1450,1418,1166,2026-02-20,1,
1451,1419,1979,2025-03-25,1,
1452,1420,125,2025-03-27,0,19
1453,1421,383,2025-06-02,1,
1454,1422,2508,2025-03-10,1,
1455,1423,235,2026-02-27,1,
1456,1424,2368,2025-09-11,0,5
1457,1425,631,2025-05-31,0,15
1458,1426,2497,2025-12-07,1,
1459,1427,646,2026-01-24,1,
1460,1428,2600,2025-04-07,1,
1461,1429,2041,2025-11-27,1,
1462,1430,1051,2025-06-29,1,
1463,1431,2312,2025-12-08,0,19
1464,1432,2818,2025-03-18,1,
1465,1433,1075,2025-05-10,1,
1466,1434,1851,2025-07-24,1,
1467,1435,984,2025-08-12,1,
1468,1436,2659,2025-06-27,1,
1469,1437,2577,2025-04-17,1,
1470,1438,1308,2026-01-23,1,
1471,1439,2493,2026-01-21,1,
1472,1440,2109,2026-01-27,1,
1474,1441,1720,2026-03-01,0,19
1473,1441,1720,2026-03-02,0,4
1475,1442,1910,2025-11-15,1,
1476,1443,2311,2025-10-17,1,
1477,1444,2211,2025-09-21,1,
1478,1445,270,2025-12-08,1,
1479,1446,2424,2025-07-29,0,1
1480,1447,2666,2025-10-27,1,
1481,1448,2443,2025-09-09,1,
1482,1449,919,2026-01-07,1,
1483,1450,1118,2025-09-27,1,
1484,1451,988,2025-04-10,1,
1485,1452,623,2026-01-20,0,4
1486,1453,879,2025-05-08,1,
1487,1454,1265,2025-05-27,1,
1488,1455,2110,2026-03-07,1,
1489,1456,1407,2025-04-16,1,
1490,1457,659,2025-10-05,1,
1491,1458,2536,2025-09-24,1,
1492,1459,813,2025-03-23,0,1
1493,1460,2936,2025-06-14,1,
1494,1461,276,2026-01-23,1,
1495,1462,2758,2025-11-02,1,
1496,1463,52,2025-11-12,1,
1497,1464,658,2025-06-06,1,
1498,1465,2940,2026-01-01,0,5
1499,1466,1583,2025-05-30,1,
1500,1467,781,2025-08-05,1,
1501,1468,918,2026-02-26,1,
1502,1469,2381,2025-10-01,0,14
1503,1470,1403,2025-09-19,1,
1504,1471,203,2025-09-10,1,
1505,1472,1902,2025-10-01,1,
1507,1473,2372,2025-08-05,0,12
1506,1473,2372,2025-08-06,0,3
1508,1475,229,2026-02-18,1,
1509,1476,2164,2025-03-13,1,
1511,1477,476,2025-04-08,0,8
1510,1477,476,2025-04-09,0,10
1512,1478,2481,2025-09-18,1,
105606,1478,1598,2025-09-18,1,
1513,1479,2356,2025-07-02,1,
1514,1480,2884,2025-12-16,1,
1515,1481,746,2025-10-16,1,
1516,1482,1552,2025-04-05,1,
1517,1483,1344,2025-08-05,1,
1518,1484,651,2026-01-13,1,
1519,1485,1328,2026-01-16,1,
1520,1486,316,2025-03-27,1,
1521,1487,1537,2025-09-18,1,
1522,1488,40,2025-12-23,1,
1523,1489,412,2025-05-13,1,
1524,1490,1627,2025-11-20,1,
1525,1491,2074,2025-08-22,1,
1526,1492,647,2025-08-08,1,
1527,1493,2025,2026-01-31,1,
1528,1494,765,2026-01-05,1,
1529,1495,91,2025-05-27,1,
1530,1496,2279,2025-11-07,1,
1531,1497,241,2026-01-24,1,
1532,1498,1483,2025-07-18,1,
1533,1499,2262,2025-09-06,1,
1534,1500,2937,2026-01-14,1,
1535,1501,1236,2025-10-18,1,
1536,1502,2117,2025-08-17,1,
1538,1503,496,2025-10-01,0,6
1537,1503,496,2025-10-02,0,6
1540,1504,1339,2025-06-18,0,2
1539,1504,1339,2025-06-19,0,13
1541,1505,113,2025-03-08,1,
1542,1506,2359,2025-07-04,1,
1543,1507,716,2025-11-10,1,
1544,1508,880,2025-12-29,1,
1545,1509,1662,2025-11-18,1,
1546,1510,952,2025-12-10,1,
1547,1511,739,2025-10-24,1,
1548,1512,2837,2025-11-03,1,
1549,1513,1014,2026-02-24,1,
1550,1514,2694,2025-08-30,1,
1551,1515,2592,2025-12-13,1,
1552,1516,1127,2025-08-16,0,9
1553,1517,2989,2025-12-19,1,
1554,1518,2550,2025-06-03,1,
1555,1519,681,2026-01-19,0,5
1556,1520,1681,2025-08-28,1,
1557,1521,919,2025-12-23,1,
1558,1522,2615,2025-09-03,1,
1559,1523,2554,2025-03-22,1,
1561,1524,1351,2025-09-21,0,6
1560,1524,1351,2025-09-22,0,4
1562,1525,754,2025-10-03,1,
1563,1526,860,2025-05-16,1,
